,Time(Y),RMM1,RMM2,phase,amplitude,7
10138,2002-03-04,-0.0670216978,0.215875,7,0.22603901,Final_value:__OLR_&_NCEP_winds
10139,2002-03-05,0.49224299,-0.14404,4,0.51288497,Final_value:__OLR_&_NCEP_winds
10140,2002-03-06,0.80448598,-0.36535001,4,0.88356203,Final_value:__OLR_&_NCEP_winds
10141,2002-03-07,0.81782699,-0.42822,4,0.92315602,Final_value:__OLR_&_NCEP_winds
10142,2002-03-08,0.50075001,-0.25650001,4,0.56261998,Final_value:__OLR_&_NCEP_winds
10143,2002-03-09,0.0158830993,-0.0724121034,3,0.0741335973,Final_value:__OLR_&_NCEP_winds
10144,2002-03-10,-0.0307916999,-0.17219,2,0.17491899,Final_value:__OLR_&_NCEP_winds
10145,2002-03-11,0.00336576998,-0.69880003,3,0.69880599,Final_value:__OLR_&_NCEP_winds
10146,2002-03-12,-0.10753,-1.11633,2,1.1215,Final_value:__OLR_&_NCEP_winds
10147,2002-03-13,0.0529946983,-1.29047,3,1.2915601,Final_value:__OLR_&_NCEP_winds
10148,2002-03-14,-0.24501,-1.31463,2,1.33726,Final_value:__OLR_&_NCEP_winds
10149,2002-03-15,-0.22504,-1.46144,2,1.47866,Final_value:__OLR_&_NCEP_winds
10150,2002-03-16,-0.42385,-1.58946,2,1.64501,Final_value:__OLR_&_NCEP_winds
10151,2002-03-17,-0.55779999,-1.72293,2,1.8109699,Final_value:__OLR_&_NCEP_winds
10152,2002-03-18,-0.58513999,-1.75858,2,1.85338,Final_value:__OLR_&_NCEP_winds
10153,2002-03-19,-0.46546999,-1.95876,2,2.0132999,Final_value:__OLR_&_NCEP_winds
10154,2002-03-20,-0.19683,-1.83276,2,1.8433,Final_value:__OLR_&_NCEP_winds
10155,2002-03-21,0.33729801,-1.72671,3,1.7593499,Final_value:__OLR_&_NCEP_winds
10156,2002-03-22,0.73069602,-1.78815,3,1.93168,Final_value:__OLR_&_NCEP_winds
10157,2002-03-23,1.10289,-1.83838,3,2.1438301,Final_value:__OLR_&_NCEP_winds
10158,2002-03-24,0.97273803,-1.65731,3,1.92169,Final_value:__OLR_&_NCEP_winds
10159,2002-03-25,0.76465303,-1.57454,3,1.7503901,Final_value:__OLR_&_NCEP_winds
10160,2002-03-26,0.66601503,-1.44609,3,1.59209,Final_value:__OLR_&_NCEP_winds
10161,2002-03-27,0.96823603,-1.3971699,3,1.69987,Final_value:__OLR_&_NCEP_winds
10162,2002-03-28,1.3146501,-1.4672101,3,1.97003,Final_value:__OLR_&_NCEP_winds
10163,2002-03-29,1.54117,-1.16022,4,1.92907,Final_value:__OLR_&_NCEP_winds
10164,2002-03-30,1.69048,-0.52955002,4,1.77148,Final_value:__OLR_&_NCEP_winds
10165,2002-03-31,1.21424,-0.34283,4,1.26171,Final_value:__OLR_&_NCEP_winds
10166,2002-04-01,0.63652599,-0.21459,4,0.67172402,Final_value:__OLR_&_NCEP_winds
10167,2002-04-02,0.62023598,0.0989105031,5,0.62807298,Final_value:__OLR_&_NCEP_winds
10168,2002-04-03,0.40736401,0.108581,5,0.42158699,Final_value:__OLR_&_NCEP_winds
10169,2002-04-04,0.0587509982,0.0187679008,5,0.0616757981,Final_value:__OLR_&_NCEP_winds
10170,2002-04-05,-0.3064,-0.0142710004,1,0.30673301,Final_value:__OLR_&_NCEP_winds
10171,2002-04-06,-0.61000001,-0.0826883987,1,0.615583,Final_value:__OLR_&_NCEP_winds
10172,2002-04-07,-0.82014,-0.20685001,1,0.845819,Final_value:__OLR_&_NCEP_winds
10173,2002-04-08,-0.76288003,-0.26978001,1,0.80917901,Final_value:__OLR_&_NCEP_winds
10174,2002-04-09,-0.69966,-0.30537,1,0.76339602,Final_value:__OLR_&_NCEP_winds
10175,2002-04-10,-0.61083001,-0.51414001,1,0.79840899,Final_value:__OLR_&_NCEP_winds
10176,2002-04-11,-0.51932001,-0.76784998,2,0.92698002,Final_value:__OLR_&_NCEP_winds
10177,2002-04-12,-0.40224001,-1.12764,2,1.19723,Final_value:__OLR_&_NCEP_winds
10178,2002-04-13,-0.0292783007,-1.29462,2,1.29495,Final_value:__OLR_&_NCEP_winds
10179,2002-04-14,0.24012201,-1.317,3,1.33871,Final_value:__OLR_&_NCEP_winds
10180,2002-04-15,0.36967799,-1.16398,3,1.22128,Final_value:__OLR_&_NCEP_winds
10181,2002-04-16,0.287743,-1.04774,3,1.08654,Final_value:__OLR_&_NCEP_winds
10182,2002-04-17,0.43807799,-0.89745998,3,0.998676,Final_value:__OLR_&_NCEP_winds
10183,2002-04-18,0.26633999,-0.87563002,3,0.91524202,Final_value:__OLR_&_NCEP_winds
10184,2002-04-19,0.270942,-0.68336999,3,0.73512697,Final_value:__OLR_&_NCEP_winds
10185,2002-04-20,0.29280201,-0.43755001,3,0.52648598,Final_value:__OLR_&_NCEP_winds
10186,2002-04-21,0.334497,-0.48262,3,0.58720398,Final_value:__OLR_&_NCEP_winds
10187,2002-04-22,0.0745209008,-0.36460999,3,0.37214601,Final_value:__OLR_&_NCEP_winds
10188,2002-04-23,-0.15854,-0.53701001,2,0.55992699,Final_value:__OLR_&_NCEP_winds
10189,2002-04-24,-0.0945649967,-0.78605998,2,0.79172403,Final_value:__OLR_&_NCEP_winds
10190,2002-04-25,-0.18692,-0.82993001,2,0.85071599,Final_value:__OLR_&_NCEP_winds
10191,2002-04-26,-0.28266001,-0.97113001,2,1.01143,Final_value:__OLR_&_NCEP_winds
10192,2002-04-27,-0.22518,-1.3816,2,1.39983,Final_value:__OLR_&_NCEP_winds
10193,2002-04-28,-0.0627667978,-1.56126,2,1.56252,Final_value:__OLR_&_NCEP_winds
10194,2002-04-29,0.102221,-1.59736,3,1.60063,Final_value:__OLR_&_NCEP_winds
10195,2002-04-30,0.50621903,-1.7434,3,1.81541,Final_value:__OLR_&_NCEP_winds
10196,2002-05-01,0.678222,-1.7510999,3,1.8778501,Final_value:__OLR_&_NCEP_winds
10197,2002-05-02,0.58132499,-2.11762,3,2.19596,Final_value:__OLR_&_NCEP_winds
10198,2002-05-03,0.55660802,-2.01952,3,2.09482,Final_value:__OLR_&_NCEP_winds
10199,2002-05-04,0.71018201,-1.7989399,3,1.93405,Final_value:__OLR_&_NCEP_winds
10200,2002-05-05,1.17155,-1.65263,3,2.0257699,Final_value:__OLR_&_NCEP_winds
10201,2002-05-06,1.35614,-1.68813,3,2.16538,Final_value:__OLR_&_NCEP_winds
10202,2002-05-07,1.75251,-1.48914,4,2.2997501,Final_value:__OLR_&_NCEP_winds
10203,2002-05-08,1.81455,-0.86298001,4,2.00931,Final_value:__OLR_&_NCEP_winds
10204,2002-05-09,2.21087,-0.22911,4,2.2227099,Final_value:__OLR_&_NCEP_winds
10205,2002-05-10,2.66345,0.25833601,5,2.6759501,Final_value:__OLR_&_NCEP_winds
10206,2002-05-11,2.4547901,0.52721202,5,2.5107701,Final_value:__OLR_&_NCEP_winds
10207,2002-05-12,2.1870999,0.62433398,5,2.2744601,Final_value:__OLR_&_NCEP_winds
10208,2002-05-13,1.99049,1.17932,5,2.3136201,Final_value:__OLR_&_NCEP_winds
10209,2002-05-14,1.37481,2.09935,6,2.50945,Final_value:__OLR_&_NCEP_winds
10210,2002-05-15,0.79099,2.4936399,6,2.6160901,Final_value:__OLR_&_NCEP_winds
10211,2002-05-16,0.58262002,2.5344801,6,2.60058,Final_value:__OLR_&_NCEP_winds
10212,2002-05-17,-0.11414,2.69277,7,2.6951799,Final_value:__OLR_&_NCEP_winds
10213,2002-05-18,-0.90727001,2.8501201,7,2.99104,Final_value:__OLR_&_NCEP_winds
10214,2002-05-19,-1.26072,2.4878199,7,2.7890301,Final_value:__OLR_&_NCEP_winds
10215,2002-05-20,-1.50574,2.11445,7,2.5957999,Final_value:__OLR_&_NCEP_winds
10216,2002-05-21,-1.8863,2.0497899,7,2.78564,Final_value:__OLR_&_NCEP_winds
10217,2002-05-22,-2.12815,2.0046501,8,2.92363,Final_value:__OLR_&_NCEP_winds
10218,2002-05-23,-2.2111101,1.71244,8,2.79669,Final_value:__OLR_&_NCEP_winds
10219,2002-05-24,-2.1932001,1.5123301,8,2.6640699,Final_value:__OLR_&_NCEP_winds
10220,2002-05-25,-2.1809599,1.2591701,8,2.5183599,Final_value:__OLR_&_NCEP_winds
10221,2002-05-26,-2.23177,1.242,8,2.55409,Final_value:__OLR_&_NCEP_winds
10222,2002-05-27,-2.2525001,1.06489,8,2.49154,Final_value:__OLR_&_NCEP_winds
10223,2002-05-28,-2.1948099,0.80535799,8,2.3378999,Final_value:__OLR_&_NCEP_winds
10224,2002-05-29,-2.20943,0.67501903,8,2.31024,Final_value:__OLR_&_NCEP_winds
10225,2002-05-30,-2.0311401,0.54944098,8,2.10414,Final_value:__OLR_&_NCEP_winds
10226,2002-05-31,-1.78398,0.23407599,8,1.79927,Final_value:__OLR_&_NCEP_winds
10227,2002-06-01,-1.6904401,-0.0364816003,1,1.69084,Final_value:__OLR_&_NCEP_winds
10228,2002-06-02,-1.72282,-0.19491,1,1.7338099,Final_value:__OLR_&_NCEP_winds
10229,2002-06-03,-1.45217,-0.61233002,1,1.57599,Final_value:__OLR_&_NCEP_winds
10230,2002-06-04,-1.33295,-0.90420002,1,1.61069,Final_value:__OLR_&_NCEP_winds
10231,2002-06-05,-1.13661,-1.36145,2,1.77354,Final_value:__OLR_&_NCEP_winds
10232,2002-06-06,-0.95187002,-1.55303,2,1.82153,Final_value:__OLR_&_NCEP_winds
10233,2002-06-07,-0.75906003,-1.6655999,2,1.83041,Final_value:__OLR_&_NCEP_winds
10234,2002-06-08,-0.60764998,-1.66098,2,1.76864,Final_value:__OLR_&_NCEP_winds
10235,2002-06-09,-0.84195,-2.1437099,2,2.3031299,Final_value:__OLR_&_NCEP_winds
10236,2002-06-10,-0.55282003,-2.25372,2,2.3205299,Final_value:__OLR_&_NCEP_winds
10237,2002-06-11,-0.62945002,-2.3213301,2,2.40516,Final_value:__OLR_&_NCEP_winds
10238,2002-06-12,-0.34107,-2.09497,2,2.12255,Final_value:__OLR_&_NCEP_winds
10239,2002-06-13,0.25050899,-1.99625,3,2.01191,Final_value:__OLR_&_NCEP_winds
10240,2002-06-14,0.59755099,-1.72383,3,1.82446,Final_value:__OLR_&_NCEP_winds
10241,2002-06-15,1.19165,-1.6574301,3,2.0413499,Final_value:__OLR_&_NCEP_winds
10242,2002-06-16,1.51375,-1.2120399,4,1.93919,Final_value:__OLR_&_NCEP_winds
10243,2002-06-17,1.78974,-0.66530001,4,1.90939,Final_value:__OLR_&_NCEP_winds
10244,2002-06-18,1.97122,-0.54192001,4,2.0443599,Final_value:__OLR_&_NCEP_winds
10245,2002-06-19,1.83029,-0.0617005005,4,1.8313299,Final_value:__OLR_&_NCEP_winds
10246,2002-06-20,1.71267,0.204807,5,1.72487,Final_value:__OLR_&_NCEP_winds
10247,2002-06-21,1.54462,0.45582899,5,1.6104701,Final_value:__OLR_&_NCEP_winds
10248,2002-06-22,1.44469,0.72763199,5,1.6175801,Final_value:__OLR_&_NCEP_winds
10249,2002-06-23,1.15584,0.96733898,5,1.50722,Final_value:__OLR_&_NCEP_winds
10250,2002-06-24,1.12275,1.31875,6,1.73195,Final_value:__OLR_&_NCEP_winds
10251,2002-06-25,1.09796,1.36318,6,1.75036,Final_value:__OLR_&_NCEP_winds
10252,2002-06-26,0.824709,1.69573,6,1.88564,Final_value:__OLR_&_NCEP_winds
10253,2002-06-27,0.39949,1.70683,6,1.75296,Final_value:__OLR_&_NCEP_winds
10254,2002-06-28,0.33348799,1.7959501,6,1.82665,Final_value:__OLR_&_NCEP_winds
10255,2002-06-29,0.55773997,2.05071,6,2.1252,Final_value:__OLR_&_NCEP_winds
10256,2002-06-30,0.70758802,2.20924,6,2.3197899,Final_value:__OLR_&_NCEP_winds
10257,2002-07-01,0.65503901,2.3524899,6,2.4419899,Final_value:__OLR_&_NCEP_winds
10258,2002-07-02,0.55985302,2.6380401,6,2.69679,Final_value:__OLR_&_NCEP_winds
10259,2002-07-03,0.32738799,2.7156999,6,2.7353599,Final_value:__OLR_&_NCEP_winds
10260,2002-07-04,0.0542800017,2.78913,6,2.78965,Final_value:__OLR_&_NCEP_winds
10261,2002-07-05,0.0472656004,2.8930199,6,2.89341,Final_value:__OLR_&_NCEP_winds
10262,2002-07-06,-0.0893698037,2.92485,7,2.9262199,Final_value:__OLR_&_NCEP_winds
10263,2002-07-07,-0.10922,2.7056201,7,2.70783,Final_value:__OLR_&_NCEP_winds
10264,2002-07-08,-0.51196003,2.4642501,7,2.51687,Final_value:__OLR_&_NCEP_winds
10265,2002-07-09,-0.71934003,2.0639999,7,2.18576,Final_value:__OLR_&_NCEP_winds
10266,2002-07-10,-0.69041002,1.88037,7,2.0031099,Final_value:__OLR_&_NCEP_winds
10267,2002-07-11,-0.64103001,1.5198801,7,1.6495399,Final_value:__OLR_&_NCEP_winds
10268,2002-07-12,-0.93731999,1.61129,7,1.86409,Final_value:__OLR_&_NCEP_winds
10269,2002-07-13,-1.32777,1.67346,7,2.13622,Final_value:__OLR_&_NCEP_winds
10270,2002-07-14,-1.62747,1.31643,8,2.09324,Final_value:__OLR_&_NCEP_winds
10271,2002-07-15,-1.71009,1.22558,8,2.10392,Final_value:__OLR_&_NCEP_winds
10272,2002-07-16,-1.86508,1.09346,8,2.1619799,Final_value:__OLR_&_NCEP_winds
10273,2002-07-17,-1.96426,0.798204,8,2.12024,Final_value:__OLR_&_NCEP_winds
10274,2002-07-18,-1.83886,0.61170501,8,1.93793,Final_value:__OLR_&_NCEP_winds
10275,2002-07-19,-1.6435699,0.53826201,8,1.72946,Final_value:__OLR_&_NCEP_winds
10276,2002-07-20,-1.4764301,0.319855,8,1.51068,Final_value:__OLR_&_NCEP_winds
10277,2002-07-21,-0.92491001,0.27494901,8,0.96491402,Final_value:__OLR_&_NCEP_winds
10278,2002-07-22,-0.72807002,0.252487,8,0.77060902,Final_value:__OLR_&_NCEP_winds
10279,2002-07-23,-0.73565,0.342816,8,0.81160498,Final_value:__OLR_&_NCEP_winds
10280,2002-07-24,-0.48352,0.292795,8,0.56526297,Final_value:__OLR_&_NCEP_winds
10281,2002-07-25,-0.41582,0.169202,8,0.44893101,Final_value:__OLR_&_NCEP_winds
10282,2002-07-26,-0.37492999,0.0665142983,8,0.38078699,Final_value:__OLR_&_NCEP_winds
10283,2002-07-27,-0.59450001,-0.18271001,1,0.62194502,Final_value:__OLR_&_NCEP_winds
10284,2002-07-28,-0.57890999,-0.48293999,1,0.75390202,Final_value:__OLR_&_NCEP_winds
10285,2002-07-29,-0.62717003,-0.68043,2,0.92537802,Final_value:__OLR_&_NCEP_winds
10286,2002-07-30,-0.52323002,-0.83871001,2,0.98853397,Final_value:__OLR_&_NCEP_winds
10287,2002-07-31,-0.46768001,-0.82774001,2,0.95072502,Final_value:__OLR_&_NCEP_winds
10288,2002-08-01,-0.42456001,-0.90789998,2,1.00227,Final_value:__OLR_&_NCEP_winds
10289,2002-08-02,-0.11554,-1.21907,2,1.22453,Final_value:__OLR_&_NCEP_winds
10290,2002-08-03,0.270493,-1.06735,3,1.10109,Final_value:__OLR_&_NCEP_winds
10291,2002-08-04,0.431243,-1.031,3,1.11755,Final_value:__OLR_&_NCEP_winds
10292,2002-08-05,0.40895501,-1.06302,3,1.13897,Final_value:__OLR_&_NCEP_winds
10293,2002-08-06,0.64663398,-1.00407,3,1.19428,Final_value:__OLR_&_NCEP_winds
10294,2002-08-07,0.90080702,-0.54084998,4,1.0506999,Final_value:__OLR_&_NCEP_winds
10295,2002-08-08,1.19507,-0.21853,4,1.21489,Final_value:__OLR_&_NCEP_winds
10296,2002-08-09,1.3628401,-0.0479248986,4,1.36368,Final_value:__OLR_&_NCEP_winds
10297,2002-08-10,1.41875,-0.0629500002,4,1.42014,Final_value:__OLR_&_NCEP_winds
10298,2002-08-11,1.52349,0.0706105977,5,1.52512,Final_value:__OLR_&_NCEP_winds
10299,2002-08-12,1.68923,0.237205,5,1.70581,Final_value:__OLR_&_NCEP_winds
10300,2002-08-13,1.86317,0.87275398,5,2.0574501,Final_value:__OLR_&_NCEP_winds
10301,2002-08-14,1.90554,1.32639,5,2.3217299,Final_value:__OLR_&_NCEP_winds
10302,2002-08-15,1.4107,1.44732,6,2.02109,Final_value:__OLR_&_NCEP_winds
10303,2002-08-16,1.09427,1.32213,6,1.71623,Final_value:__OLR_&_NCEP_winds
10304,2002-08-17,0.72530103,1.2816499,6,1.47264,Final_value:__OLR_&_NCEP_winds
10305,2002-08-18,0.589477,1.15341,6,1.29532,Final_value:__OLR_&_NCEP_winds
10306,2002-08-19,0.341001,1.03253,6,1.0873899,Final_value:__OLR_&_NCEP_winds
10307,2002-08-20,-0.0265715998,1.022,7,1.0223401,Final_value:__OLR_&_NCEP_winds
10308,2002-08-21,-0.61515999,0.80492902,7,1.01308,Final_value:__OLR_&_NCEP_winds
10309,2002-08-22,-1.20126,0.91365999,8,1.50924,Final_value:__OLR_&_NCEP_winds
10310,2002-08-23,-1.53116,0.78014898,8,1.71845,Final_value:__OLR_&_NCEP_winds
10311,2002-08-24,-1.60976,0.80350602,8,1.79915,Final_value:__OLR_&_NCEP_winds
10312,2002-08-25,-1.51518,0.81138599,8,1.71876,Final_value:__OLR_&_NCEP_winds
10313,2002-08-26,-1.46217,0.68393099,8,1.61422,Final_value:__OLR_&_NCEP_winds
10314,2002-08-27,-1.40888,0.79489201,8,1.61765,Final_value:__OLR_&_NCEP_winds
10315,2002-08-28,-1.33777,0.78834403,8,1.55277,Final_value:__OLR_&_NCEP_winds
10316,2002-08-29,-1.1670099,0.598014,8,1.3113101,Final_value:__OLR_&_NCEP_winds
10317,2002-08-30,-1.00959,0.52337402,8,1.13718,Final_value:__OLR_&_NCEP_winds
10318,2002-08-31,-0.92892998,0.31932801,8,0.98228699,Final_value:__OLR_&_NCEP_winds
10319,2002-09-01,-0.68548,0.20958599,8,0.71680099,Final_value:__OLR_&_NCEP_winds
10320,2002-09-02,-0.59047002,0.234533,8,0.63533902,Final_value:__OLR_&_NCEP_winds
10321,2002-09-03,-0.49542999,0.25055999,8,0.55518299,Final_value:__OLR_&_NCEP_winds
10322,2002-09-04,-0.41192999,0.24698199,8,0.480299,Final_value:__OLR_&_NCEP_winds
10323,2002-09-05,-0.45941001,0.16220599,8,0.48720399,Final_value:__OLR_&_NCEP_winds
10324,2002-09-06,-0.40066999,-0.14895999,1,0.42746601,Final_value:__OLR_&_NCEP_winds
10325,2002-09-07,-0.0789802969,-0.61106002,2,0.61614603,Final_value:__OLR_&_NCEP_winds
10326,2002-09-08,-0.0775168985,-0.61970001,2,0.624529,Final_value:__OLR_&_NCEP_winds
10327,2002-09-09,0.117371,-0.63466001,3,0.64542103,Final_value:__OLR_&_NCEP_winds
10328,2002-09-10,0.44123301,-0.41732001,4,0.60732299,Final_value:__OLR_&_NCEP_winds
10329,2002-09-11,0.49115399,-0.16119,4,0.516927,Final_value:__OLR_&_NCEP_winds
10330,2002-09-12,0.402217,-0.11499,4,0.418331,Final_value:__OLR_&_NCEP_winds
10331,2002-09-13,0.31640899,0.201919,5,0.375348,Final_value:__OLR_&_NCEP_winds
10332,2002-09-14,0.0173758008,0.39272001,6,0.39310399,Final_value:__OLR_&_NCEP_winds
10333,2002-09-15,-0.11731,0.417041,7,0.433227,Final_value:__OLR_&_NCEP_winds
10334,2002-09-16,-0.0592909008,0.582335,7,0.58534497,Final_value:__OLR_&_NCEP_winds
10335,2002-09-17,-0.11276,0.78521699,7,0.79327202,Final_value:__OLR_&_NCEP_winds
10336,2002-09-18,-0.3919,0.79978698,7,0.89064503,Final_value:__OLR_&_NCEP_winds
10337,2002-09-19,-0.51668,0.52384299,7,0.73578101,Final_value:__OLR_&_NCEP_winds
10338,2002-09-20,-0.56345999,0.105348,8,0.57322103,Final_value:__OLR_&_NCEP_winds
10339,2002-09-21,-0.48725,-0.33476001,1,0.59117001,Final_value:__OLR_&_NCEP_winds
10340,2002-09-22,-0.52657998,-0.53973001,2,0.754049,Final_value:__OLR_&_NCEP_winds
10341,2002-09-23,-0.37796,-1.03685,2,1.10359,Final_value:__OLR_&_NCEP_winds
10342,2002-09-24,-0.43233001,-1.0268199,2,1.11412,Final_value:__OLR_&_NCEP_winds
10343,2002-09-25,-0.5571,-1.09007,2,1.22418,Final_value:__OLR_&_NCEP_winds
10344,2002-09-26,-0.70283002,-1.23557,2,1.4214799,Final_value:__OLR_&_NCEP_winds
10345,2002-09-27,-0.57542002,-1.00852,2,1.1611201,Final_value:__OLR_&_NCEP_winds
10346,2002-09-28,-0.36116001,-0.82440001,2,0.90004402,Final_value:__OLR_&_NCEP_winds
10347,2002-09-29,-0.0459806994,-0.67467999,2,0.67624903,Final_value:__OLR_&_NCEP_winds
10348,2002-09-30,-0.0358738005,-0.59742999,2,0.59850103,Final_value:__OLR_&_NCEP_winds
10349,2002-10-01,-0.13533001,-0.58124,2,0.596784,Final_value:__OLR_&_NCEP_winds
10350,2002-10-02,-0.000422657002,-0.70187998,2,0.70187801,Final_value:__OLR_&_NCEP_winds
10351,2002-10-03,0.31444299,-0.5668,3,0.64817601,Final_value:__OLR_&_NCEP_winds
10352,2002-10-04,0.55815297,-0.64007002,3,0.84924901,Final_value:__OLR_&_NCEP_winds
10353,2002-10-05,1.01371,-0.51248997,4,1.13589,Final_value:__OLR_&_NCEP_winds
10354,2002-10-06,1.23492,-0.15977,4,1.2452101,Final_value:__OLR_&_NCEP_winds
10355,2002-10-07,1.3304,0.114207,5,1.3353,Final_value:__OLR_&_NCEP_winds
10356,2002-10-08,1.18787,0.29557601,5,1.2241,Final_value:__OLR_&_NCEP_winds
10357,2002-10-09,0.96679199,0.25917301,5,1.00093,Final_value:__OLR_&_NCEP_winds
10358,2002-10-10,0.659675,0.133132,5,0.67297399,Final_value:__OLR_&_NCEP_winds
10359,2002-10-11,0.593687,0.0794968009,5,0.59898603,Final_value:__OLR_&_NCEP_winds
10360,2002-10-12,0.60832101,0.0558815002,5,0.61088198,Final_value:__OLR_&_NCEP_winds
10361,2002-10-13,0.32609901,0.0312415995,5,0.327593,Final_value:__OLR_&_NCEP_winds
10362,2002-10-14,0.321446,0.21934099,5,0.38915101,Final_value:__OLR_&_NCEP_winds
10363,2002-10-15,0.25167,0.239255,5,0.34724799,Final_value:__OLR_&_NCEP_winds
10364,2002-10-16,0.0309120994,0.171544,6,0.174307,Final_value:__OLR_&_NCEP_winds
10365,2002-10-17,-0.13022999,0.22108801,7,0.25659299,Final_value:__OLR_&_NCEP_winds
10366,2002-10-18,-0.23416001,0.0145915998,8,0.23461699,Final_value:__OLR_&_NCEP_winds
10367,2002-10-19,-0.55770999,-0.0778926983,1,0.56312001,Final_value:__OLR_&_NCEP_winds
10368,2002-10-20,-0.58462,-0.10004,1,0.59311801,Final_value:__OLR_&_NCEP_winds
10369,2002-10-21,-0.58336997,0.0220242999,8,0.583781,Final_value:__OLR_&_NCEP_winds
10370,2002-10-22,-0.68023998,0.111308,8,0.689291,Final_value:__OLR_&_NCEP_winds
10371,2002-10-23,-0.77098,0.182411,8,0.79226398,Final_value:__OLR_&_NCEP_winds
10372,2002-10-24,-0.80752999,0.0150875999,8,0.80767399,Final_value:__OLR_&_NCEP_winds
10373,2002-10-25,-0.87098998,-0.26607001,1,0.91072297,Final_value:__OLR_&_NCEP_winds
10374,2002-10-26,-1.09693,-0.58898997,1,1.24506,Final_value:__OLR_&_NCEP_winds
10375,2002-10-27,-1.3727601,-0.90472001,1,1.64407,Final_value:__OLR_&_NCEP_winds
10376,2002-10-28,-1.45619,-1.10511,1,1.82805,Final_value:__OLR_&_NCEP_winds
10377,2002-10-29,-1.3566999,-1.39925,2,1.94898,Final_value:__OLR_&_NCEP_winds
10378,2002-10-30,-1.31932,-1.3911,2,1.91723,Final_value:__OLR_&_NCEP_winds
10379,2002-10-31,-1.10561,-1.44789,2,1.82174,Final_value:__OLR_&_NCEP_winds
10380,2002-11-01,-1.24124,-1.52084,2,1.96306,Final_value:__OLR_&_NCEP_winds
10381,2002-11-02,-1.22619,-1.57243,2,1.99402,Final_value:__OLR_&_NCEP_winds
10382,2002-11-03,-1.09329,-1.87192,2,2.1677999,Final_value:__OLR_&_NCEP_winds
10383,2002-11-04,-0.88183999,-2.17116,2,2.34341,Final_value:__OLR_&_NCEP_winds
10384,2002-11-05,-0.48241001,-2.2139699,2,2.2659099,Final_value:__OLR_&_NCEP_winds
10385,2002-11-06,-0.0513379984,-2.11765,2,2.1182699,Final_value:__OLR_&_NCEP_winds
10386,2002-11-07,0.112325,-1.98034,3,1.98353,Final_value:__OLR_&_NCEP_winds
10387,2002-11-08,0.49277401,-2.0011001,3,2.0608799,Final_value:__OLR_&_NCEP_winds
10388,2002-11-09,0.52003199,-1.98461,3,2.05161,Final_value:__OLR_&_NCEP_winds
10389,2002-11-10,0.60468602,-1.91319,3,2.00648,Final_value:__OLR_&_NCEP_winds
10390,2002-11-11,0.52983898,-1.9562,3,2.02668,Final_value:__OLR_&_NCEP_winds
10391,2002-11-12,0.63007402,-2.1486399,3,2.23912,Final_value:__OLR_&_NCEP_winds
10392,2002-11-13,0.72670901,-2.0759301,3,2.19945,Final_value:__OLR_&_NCEP_winds
10393,2002-11-14,0.85487902,-1.91642,3,2.0984399,Final_value:__OLR_&_NCEP_winds
10394,2002-11-15,0.91334999,-1.9306099,3,2.1357601,Final_value:__OLR_&_NCEP_winds
10395,2002-11-16,0.99914199,-2.05302,3,2.2832401,Final_value:__OLR_&_NCEP_winds
10396,2002-11-17,1.11408,-2.08373,3,2.36286,Final_value:__OLR_&_NCEP_winds
10397,2002-11-18,1.47912,-2.12835,3,2.59184,Final_value:__OLR_&_NCEP_winds
10398,2002-11-19,1.85212,-1.59784,4,2.44611,Final_value:__OLR_&_NCEP_winds
10399,2002-11-20,2.1222501,-1.22563,4,2.4507401,Final_value:__OLR_&_NCEP_winds
10400,2002-11-21,2.2839899,-1.15406,4,2.559,Final_value:__OLR_&_NCEP_winds
10401,2002-11-22,2.4112301,-0.56410003,4,2.47633,Final_value:__OLR_&_NCEP_winds
10402,2002-11-23,2.44805,-0.0824086964,4,2.44944,Final_value:__OLR_&_NCEP_winds
10403,2002-11-24,2.4597499,0.50753403,5,2.51157,Final_value:__OLR_&_NCEP_winds
10404,2002-11-25,2.0616801,0.91485101,5,2.2555399,Final_value:__OLR_&_NCEP_winds
10405,2002-11-26,1.86034,1.24941,5,2.2409599,Final_value:__OLR_&_NCEP_winds
10406,2002-11-27,1.4937299,1.66679,6,2.2381699,Final_value:__OLR_&_NCEP_winds
10407,2002-11-28,1.08719,1.92364,6,2.20961,Final_value:__OLR_&_NCEP_winds
10408,2002-11-29,1.12481,2.11079,6,2.3917899,Final_value:__OLR_&_NCEP_winds
10409,2002-11-30,1.01757,2.1652501,6,2.3924401,Final_value:__OLR_&_NCEP_winds
10410,2002-12-01,0.72954297,2.0462201,6,2.17238,Final_value:__OLR_&_NCEP_winds
10411,2002-12-02,0.010671,1.814,6,1.8140301,Final_value:__OLR_&_NCEP_winds
10412,2002-12-03,-0.34123001,1.53817,7,1.57556,Final_value:__OLR_&_NCEP_winds
10413,2002-12-04,-0.82362002,1.23443,7,1.48397,Final_value:__OLR_&_NCEP_winds
10414,2002-12-05,-1.1848,1.02876,8,1.56911,Final_value:__OLR_&_NCEP_winds
10415,2002-12-06,-1.42101,0.90926403,8,1.6870199,Final_value:__OLR_&_NCEP_winds
10416,2002-12-07,-1.54391,0.92464602,8,1.79962,Final_value:__OLR_&_NCEP_winds
10417,2002-12-08,-1.32838,0.40739399,8,1.38945,Final_value:__OLR_&_NCEP_winds
10418,2002-12-09,-1.1609,0.0778718963,8,1.16351,Final_value:__OLR_&_NCEP_winds
